UniqueID,start.time,Area,Vtot,Tcham,Pcham,Date,Plot Tag,Plot Letter,Chamber_ID,File name,Notes,start.time_formatted
2021-03-29_5099_I_7,2021-03-29T14:25:00.000000Z,4059.0134301487224,6.849086480308625,7.426,101.325,2021-03-29T00:00:00.000000Z,5099,I,7,15,NA,2021-03-29 14:25:00 UTC
2021-03-29_4246_I_8,2021-03-29T14:40:00.000000Z,4850.092750508395,7.880782776379473,7.597,101.325,2021-03-29T00:00:00.000000Z,4246,I,8,16.0,NA,2021-03-29 14:40:00 UTC
2021-03-29_4261_I_7,2021-03-29T14:55:00.000000Z,4232.023166109253,7.047903025353149,7.597,101.325,2021-03-29T00:00:00.000000Z,4261,I,7,17.0,NA,2021-03-29 14:55:00 UTC
2021-03-29_5086_I_7,2021-03-29T15:11:00.000000Z,4254.121166115189,7.082697912692528,7.597,101.325,2021-03-29T00:00:00.000000Z,5086,I,7,18.0,NA,2021-03-29 15:11:00 UTC
2021-03-29_6371_I_8,2021-03-29T15:19:00.000000Z,4246.103430778584,7.059188115765624,7.597,101.325,2021-03-29T00:00:00.000000Z,6371,I,8,20.0,NA,2021-03-29 15:19:00 UTC
2021-03-31_1550_U_7.0,2021-03-31T10:08:00.000000Z,3916.363366718173,6.520166648444829,15.43,101.325,2021-03-31T00:00:00.000000Z,1550,U,7.0,0.0,NA,2021-03-31 10:08:00 UTC
2021-03-31_3355_U_8,2021-03-31T10:20:00.000000Z,3561.4642814021263,6.080369600833565,15.43,101.325,2021-03-31T00:00:00.000000Z,3355,U,8,1.0,NA,2021-03-31 10:20:00 UTC
2021-03-31_3354_U_7,2021-03-31T10:34:00.000000Z,4873.5898912017665,7.912986087706806,16.67,101.325,2021-03-31T00:00:00.000000Z,3354,U,7,2.0,NA,2021-03-31 10:34:00 UTC
2021-03-31_3359_U_8,2021-03-31T10:45:00.000000Z,3628.872241052753,6.183519239039522,16.67,101.325,2021-03-31T00:00:00.000000Z,3359,U,8,3.0,NA,2021-03-31 10:45:00 UTC
2021-03-31_3325_U_7.0,2021-03-31T10:57:00.000000Z,4580.845105473966,7.536358804799366,16.67,101.325,2021-03-31T00:00:00.000000Z,3325,U,7.0,4.0,NA,2021-03-31 10:57:00 UTC
2021-03-31_1134_U_8,2021-03-31T11:13:00.000000Z,4217.031593113217,7.020288916292876,16.67,101.325,2021-03-31T00:00:00.000000Z,1134,U,8,5.0,NA,2021-03-31 11:13:00 UTC
2021-03-31_3533_U_7,2021-03-31T11:26:00.000000Z,4353.967026062131,7.035347012576577,16.67,101.325,2021-03-31T00:00:00.000000Z,3533,U,7,6.0,NA,2021-03-31 11:26:00 UTC
2021-03-31_3564_U_8,2021-03-31T11:39:00.000000Z,4676.96723518851,7.653477064336071,16.66,101.325,2021-03-31T00:00:00.000000Z,3564,U,8,7.0,NA,2021-03-31 11:39:00 UTC
2021-03-31_1133_U_7,2021-03-31T11:51:00.000000Z,3713.391702129728,6.321467987440662,16.66,101.325,2021-03-31T00:00:00.000000Z,1133,U,7,8.0,NA,2021-03-31 11:51:00 UTC
2021-03-31_1640_WD_7,2021-03-31T12:56:00.000000Z,4224.7302412561485,7.057670867085629,16.76,101.325,2021-03-31T00:00:00.000000Z,1640,WD,7,11.0,NA,2021-03-31 12:56:00 UTC
2021-03-31_1637_WS_8,2021-03-31T13:06:00.000000Z,4188.244052851242,7.023902668899825,16.76,101.325,2021-03-31T00:00:00.000000Z,1637,WS,8,12.0,NA,2021-03-31 13:06:00 UTC
2021-03-31_1641_WD_7,2021-03-31T13:21:00.000000Z,4219.116080413853,7.03830052239338,16.76,101.325,2021-03-31T00:00:00.000000Z,1641,WD,7,13.0,NA,2021-03-31 13:21:00 UTC
2021-03-31_1830_WD_8,2021-03-31T13:36:00.000000Z,4148.447557944625,6.971188563527745,15.82,101.325,2021-03-31T00:00:00.000000Z,1830,WD,8,14.0,NA,2021-03-31 13:36:00 UTC
2021-03-31_4797_WD_7,2021-03-31T13:50:00.000000Z,3901.4913916081314,6.617729024571741,15.82,101.325,2021-03-31T00:00:00.000000Z,4797,WD,7,15.0,NA,2021-03-31 13:50:00 UTC
2021-03-31_4190_WS_8,2021-03-31T14:05:00.000000Z,3019.197515844602,5.209000592991988,15.82,101.325,2021-03-31T00:00:00.000000Z,4190,WS,8,16.0,NA,2021-03-31 14:05:00 UTC
2021-03-31_1926_WS_7,2021-03-31T14:21:00.000000Z,4207.570647768286,7.012703873908057,15.82,101.325,2021-03-31T00:00:00.000000Z,1926,WS,7,17.0,NA,2021-03-31 14:21:00 UTC
2021-03-31_4103_WD_7,2021-03-31T15:17:00.000000Z,4034.283119802198,6.8125297032406715,13.16,101.325,2021-03-31T00:00:00.000000Z,4103,WD,7,21.0,NA,2021-03-31 15:17:00 UTC
2021-03-31_4181_WD_8,2021-03-31T15:34:00.000000Z,3152.8976513106086,5.423711281512148,11.94,101.325,2021-03-31T00:00:00.000000Z,4181,WD,8,23.0,NA,2021-03-31 15:34:00 UTC
2021-03-31_4295_WD_7,2021-03-31T15:46:00.000000Z,4059.0134301487224,6.849086480308625,11.94,101.325,2021-03-31T00:00:00.000000Z,4295,WD,7,24.0,NA,2021-03-31 15:46:00 UTC
2021-04-22_1550_U_8.0,2021-04-22T09:46:00.000000Z,3916.363366718173,6.520166648444829,4.073,101.325,2021-04-22T00:00:00.000000Z,1550,U,8.0,0.0,NA,2021-04-22 09:46:00 UTC
2021-04-22_3355_U_7,2021-04-22T10:00:00.000000Z,3561.4642814021263,6.080369600833565,4.073,101.325,2021-04-22T00:00:00.000000Z,3355,U,7,1.0,NA,2021-04-22 10:00:00 UTC
2021-04-22_3354_U_8,2021-04-22T10:18:00.000000Z,4873.5898912017665,7.912986087706806,4.073,101.325,2021-04-22T00:00:00.000000Z,3354,U,8,2.0,NA,2021-04-22 10:18:00 UTC
2021-04-22_3359_U_7,2021-04-22T10:33:00.000000Z,3628.872241052753,6.183519239039522,4.386,101.325,2021-04-22T00:00:00.000000Z,3359,U,7,3.0,NA,2021-04-22 10:33:00 UTC
2021-04-22_3325_U_8.0,2021-04-22T10:57:00.000000Z,4580.845105473966,7.536358804799366,4.386,101.325,2021-04-22T00:00:00.000000Z,3325,U,8.0,4.0,NA,2021-04-22 10:57:00 UTC
2021-04-22_1134_U_7,2021-04-22T11:15:00.000000Z,4217.031593113217,7.020288916292876,4.386,101.325,2021-04-22T00:00:00.000000Z,1134,U,7,5.0,NA,2021-04-22 11:15:00 UTC
2021-04-22_3533_U_8,2021-04-22T11:37:00.000000Z,4353.967026062131,7.035347012576577,5.674,101.325,2021-04-22T00:00:00.000000Z,3533,U,8,6.0,NA,2021-04-22 11:37:00 UTC
2021-04-22_1133_U_7,2021-04-22T11:53:00.000000Z,3713.391702129728,6.321467987440662,5.674,101.325,2021-04-22T00:00:00.000000Z,1133,U,7,8.0,NA,2021-04-22 11:53:00 UTC
2021-04-22_3564_U_8,2021-04-22T12:11:00.000000Z,4676.96723518851,7.653477064336071,5.674,101.325,2021-04-22T00:00:00.000000Z,3564,U,8,9.0,NA,2021-04-22 12:11:00 UTC
2021-04-22_3589_U_7,2021-04-22T12:25:00.000000Z,4624.122833680484,7.593164439274487,5.674,101.325,2021-04-22T00:00:00.000000Z,3589,U,7,10.0,NA,2021-04-22 12:25:00 UTC
2021-04-22_970_U_8.0,2021-04-22T13:21:00.000000Z,3313.353934724702,5.58533347640233,6.592,101.325,2021-04-22T00:00:00.000000Z,970,U,8.0,12.0,NA,2021-04-22 13:21:00 UTC
2021-04-22_853_U_7.0,2021-04-22T13:47:00.000000Z,4837.583083045556,7.891943854187506,6.198,101.325,2021-04-22T00:00:00.000000Z,853,U,7.0,13.0,NA,2021-04-22 13:47:00 UTC
2021-04-22_8833_U_8.0,2021-04-22T14:12:00.000000Z,4666.254593140207,7.629208396988566,6.198,101.325,2021-04-22T00:00:00.000000Z,8833,U,8.0,14.0,NA,2021-04-22 14:12:00 UTC
2021-04-22_7447_U_7.0,2021-04-22T14:29:00.000000Z,4256.573285144937,6.998913903170991,6.198,101.325,2021-04-22T00:00:00.000000Z,7447,U,7.0,15.0,NA,2021-04-22 14:29:00 UTC
2021-04-22_4156_U_7.0,2021-04-22T14:46:00.000000Z,4178.055706494188,7.010957738333493,6.067,101.325,2021-04-22T00:00:00.000000Z,4156,U,7.0,21.0,dead,2021-04-22 14:46:00 UTC
2021-04-22_8835_U_8,2021-04-22T14:51:00.000000Z,4463.069877356798,7.3583662125140785,6.067,101.325,2021-04-22T00:00:00.000000Z,8835,U,8,16.0,NA,2021-04-22 14:51:00 UTC
2021-04-22_7361_U_8.0,2021-04-22T15:50:00.000000Z,4047.8388054166257,6.830828772523364,3.972,101.325,2021-04-22T00:00:00.000000Z,7361,U,8.0,18.0,NA,2021-04-22 15:50:00 UTC
2021-04-22_7397_U_7.0,2021-04-22T15:58:00.000000Z,4225.430861889927,7.057489106145126,3.972,101.325,2021-04-22T00:00:00.000000Z,7397,U,7.0,19.0,NA,2021-04-22 15:58:00 UTC
2021-04-22_4783_U_8.0,2021-04-22T16:21:00.000000Z,4470.366247229669,7.348516486591803,3.972,101.325,2021-04-22T00:00:00.000000Z,4783,U,8.0,20.0,NA,2021-04-22 16:21:00 UTC
2021-04-23_5078_I_7,2021-04-23T09:48:00.000000Z,4181.870353821653,7.007714946482789,10.9,101.325,2021-04-23T00:00:00.000000Z,5078,I,7,0.0,NA,2021-04-23 09:48:00 UTC
2021-04-23_5091_I_8.0,2021-04-23T10:13:00.000000Z,3590.560518642226,6.122751412341136,10.9,101.325,2021-04-23T00:00:00.000000Z,5091,I,8.0,1.0,NA,2021-04-23 10:13:00 UTC
2021-04-23_6371_I_7,2021-04-23T10:42:00.000000Z,4246.103430778584,7.059188115765624,12.01,101.325,2021-04-23T00:00:00.000000Z,6371,I,7,3.0,NA,2021-04-23 10:42:00 UTC
2021-04-23_5099_I_8,2021-04-23T11:00:00.000000Z,4059.0134301487224,6.849086480308625,12.01,101.325,2021-04-23T00:00:00.000000Z,5099,I,8,4,NA,2021-04-23 11:00:00 UTC
2021-04-23_4246_I_7,2021-04-23T11:17:00.000000Z,4850.092750508395,7.880782776379473,12.01,101.325,2021-04-23T00:00:00.000000Z,4246,I,7,5.0,NA,2021-04-23 11:17:00 UTC
2021-04-23_5086_I_8,2021-04-23T11:35:00.000000Z,4254.121166115189,7.082697912692528,13.13,101.325,2021-04-23T00:00:00.000000Z,5086,I,8,6.0,NA,2021-04-23 11:35:00 UTC
2021-04-23_4261_I_7,2021-04-23T11:55:00.000000Z,4232.023166109253,7.047903025353149,13.13,101.325,2021-04-23T00:00:00.000000Z,4261,I,7,7.0,NA,2021-04-23 11:55:00 UTC
2021-04-23_1885_I_8,2021-04-23T12:11:00.000000Z,4085.3756222676975,6.8815467882635915,13.13,101.325,2021-04-23T00:00:00.000000Z,1885,I,8,8.0,NA,2021-04-23 12:11:00 UTC
2021-04-23_6393_I_9.0,2021-04-23T12:35:00.000000Z,4188.390643724567,7.013682834988821,13.73,101.325,2021-04-23T00:00:00.000000Z,6393,I,9.0,9.0,NA,2021-04-23 12:35:00 UTC
2021-04-23_1640_WD_8,2021-04-23T13:30:00.000000Z,4224.7302412561485,7.057670867085629,13.73,101.325,2021-04-23T00:00:00.000000Z,1640,WD,8,11.0,NA,2021-04-23 13:30:00 UTC
2021-04-23_1637_WS_7,2021-04-23T13:53:00.000000Z,4188.244052851242,7.023902668899825,13.82,101.325,2021-04-23T00:00:00.000000Z,1637,WS,7,12.0,NA,2021-04-23 13:53:00 UTC
2021-04-23_1830_WD_8,2021-04-23T14:13:00.000000Z,4148.447557944625,6.971188563527745,13.82,101.325,2021-04-23T00:00:00.000000Z,1830,WD,8,13.0,NA,2021-04-23 14:13:00 UTC
2021-04-23_1641_WD_7,2021-04-23T14:37:00.000000Z,4219.116080413853,7.03830052239338,13.83,101.325,2021-04-23T00:00:00.000000Z,1641,WD,7,14.0,NA,2021-04-23 14:37:00 UTC
2021-04-23_4797_WD_8,2021-04-23T14:58:00.000000Z,3901.4913916081314,6.617729024571741,13.83,101.325,2021-04-23T00:00:00.000000Z,4797,WD,8,15.0,NA,2021-04-23 14:58:00 UTC
2021-04-23_4190_WS_7,2021-04-23T15:22:00.000000Z,3019.197515844602,5.209000592991988,13.83,101.325,2021-04-23T00:00:00.000000Z,4190,WS,7,16.0,NA,2021-04-23 15:22:00 UTC
2021-04-23_1926_WS_8,2021-04-23T16:07:00.000000Z,4207.570647768286,7.012703873908057,12.75,101.325,2021-04-23T00:00:00.000000Z,1926,WS,8,18.0,NA,2021-04-23 16:07:00 UTC
2021-04-23_4295_WD_7,2021-04-23T16:33:00.000000Z,4059.0134301487224,6.849086480308625,11.52,101.325,2021-04-23T00:00:00.000000Z,4295,WD,7,19.0,NA,2021-04-23 16:33:00 UTC
2021-04-23_4181_WD_7,2021-04-23T16:58:00.000000Z,3152.8976513106086,5.423711281512148,11.52,101.325,2021-04-23T00:00:00.000000Z,4181,WD,7,20.0,NA,2021-04-23 16:58:00 UTC
2021-05-18_970_U_8.0,2021-05-18T09:54:00.000000Z,3313.353934724702,5.58533347640233,24.83,101.325,2021-05-18T00:00:00.000000Z,970,U,8.0,0.0,NA,2021-05-18 09:54:00 UTC
2021-05-18_853_U_7.0,2021-05-18T10:09:00.000000Z,4837.583083045556,7.891943854187506,24.83,101.325,2021-05-18T00:00:00.000000Z,853,U,7.0,1.0,NA,2021-05-18 10:09:00 UTC
2021-05-18_7447_U_8.0,2021-05-18T10:18:00.000000Z,4256.573285144937,6.998913903170991,24.83,101.325,2021-05-18T00:00:00.000000Z,7447,U,8.0,2.0,NA,2021-05-18 10:18:00 UTC
2021-05-18_8833_U_7.0,2021-05-18T10:34:00.000000Z,4666.254593140207,7.629208396988566,25.88,101.325,2021-05-18T00:00:00.000000Z,8833,U,7.0,3.0,NA,2021-05-18 10:34:00 UTC
2021-05-18_7361_U_8.0,2021-05-18T10:47:00.000000Z,4047.8388054166257,6.830828772523364,25.88,101.325,2021-05-18T00:00:00.000000Z,7361,U,8.0,4.0,NA,2021-05-18 10:47:00 UTC
2021-05-18_8835_U_7.0,2021-05-18T10:57:00.000000Z,4463.069877356798,7.3583662125140785,25.88,101.325,2021-05-18T00:00:00.000000Z,8835,U,7.0,5.0,NA,2021-05-18 10:57:00 UTC
2021-05-18_7397_U_8.0,2021-05-18T11:06:00.000000Z,4225.430861889927,7.057489106145126,25.88,101.325,2021-05-18T00:00:00.000000Z,7397,U,8.0,6.0,NA,2021-05-18 11:06:00 UTC
2021-05-18_4774_U_7.0,2021-05-18T11:20:00.000000Z,4215.5637632661765,7.171583906873841,25.88,101.325,2021-05-18T00:00:00.000000Z,4774,U,7.0,7.0,NA,2021-05-18 11:20:00 UTC
2021-05-18_4783_U_7.0,2021-05-18T11:49:00.000000Z,4470.366247229669,7.348516486591803,25.12,101.325,2021-05-18T00:00:00.000000Z,4783,U,7.0,11.0,NA,2021-05-18 11:49:00 UTC
2021-05-18_4156_U_8.0,2021-05-18T12:05:00.000000Z,4178.055706494188,7.010957738333493,25.12,101.325,2021-05-18T00:00:00.000000Z,4156,U,8.0,12.0,dead,2021-05-18 12:05:00 UTC
2021-05-18_1550_U_8.0,2021-05-18T12:52:00.000000Z,3916.363366718173,6.520166648444829,26.22,101.325,2021-05-18T00:00:00.000000Z,1550,U,8.0,14.0,NA,2021-05-18 12:52:00 UTC
2021-05-18_6393_I_8.0,2021-05-18T12:56:00.000000Z,4188.390643724567,7.013682834988821,26.22,101.325,2021-05-18T00:00:00.000000Z,6393,I,8.0,12.0,NA,2021-05-18 12:56:00 UTC
2021-05-18_3355_U_7,2021-05-18T13:06:00.000000Z,3561.4642814021263,6.080369600833565,26.22,101.325,2021-05-18T00:00:00.000000Z,3355,U,7,15.0,NA,2021-05-18 13:06:00 UTC
2021-05-18_4261_I_7,2021-05-18T13:12:00.000000Z,4232.023166109253,7.047903025353149,26.22,101.325,2021-05-18T00:00:00.000000Z,4261,I,7,13.0,NA,2021-05-18 13:12:00 UTC
2021-05-18_3354_U_8,2021-05-18T13:24:00.000000Z,4873.5898912017665,7.912986087706806,26.22,101.325,2021-05-18T00:00:00.000000Z,3354,U,8,16.0,NA,2021-05-18 13:24:00 UTC
2021-05-18_1885_I_8,2021-05-18T13:24:00.000000Z,4085.3756222676975,6.8815467882635915,26.22,101.325,2021-05-18T00:00:00.000000Z,1885,I,8,14.0,NA,2021-05-18 13:24:00 UTC
2021-05-18_3359_U_7,2021-05-18T13:35:00.000000Z,3628.872241052753,6.183519239039522,26.02,101.325,2021-05-18T00:00:00.000000Z,3359,U,7,17.0,NA,2021-05-18 13:35:00 UTC
2021-05-18_5086_I_7.0,2021-05-18T13:36:00.000000Z,4254.121166115189,7.082697912692528,26.02,101.325,2021-05-18T00:00:00.000000Z,5086,I,7.0,15.0,NA,2021-05-18 13:36:00 UTC
2021-05-18_6371_I_8,2021-05-18T13:49:00.000000Z,4246.103430778584,7.059188115765624,26.02,101.325,2021-05-18T00:00:00.000000Z,6371,I,8,16.0,NA,2021-05-18 13:49:00 UTC
2021-05-18_3325_U_8.0,2021-05-18T13:54:00.000000Z,4580.845105473966,7.536358804799366,26.02,101.325,2021-05-18T00:00:00.000000Z,3325,U,8.0,18.0,NA,2021-05-18 13:54:00 UTC
2021-05-18_1134_U_7,2021-05-18T14:05:00.000000Z,4217.031593113217,7.020288916292876,26.02,101.325,2021-05-18T00:00:00.000000Z,1134,U,7,19.0,NA,2021-05-18 14:05:00 UTC
2021-05-18_4246_I_7,2021-05-18T14:05:00.000000Z,4850.092750508395,7.880782776379473,26.02,101.325,2021-05-18T00:00:00.000000Z,4246,I,7,17.0,NA,2021-05-18 14:05:00 UTC
2021-05-18_3533_U_8,2021-05-18T14:25:00.000000Z,4353.967026062131,7.035347012576577,26.02,101.325,2021-05-18T00:00:00.000000Z,3533,U,8,20.0,NA,2021-05-18 14:25:00 UTC
2021-05-18_3564_U_7,2021-05-18T14:41:00.000000Z,4676.96723518851,7.653477064336071,25.76,101.325,2021-05-18T00:00:00.000000Z,3564,U,7,21.0,NA,2021-05-18 14:41:00 UTC
2021-05-18_1133_U_8,2021-05-18T14:53:00.000000Z,3713.391702129728,6.321467987440662,25.76,101.325,2021-05-18T00:00:00.000000Z,1133,U,8,22.0,NA,2021-05-18 14:53:00 UTC
2021-05-18_3589_U_7,2021-05-18T15:07:00.000000Z,4624.122833680484,7.593164439274487,25.76,101.325,2021-05-18T00:00:00.000000Z,3589,U,7,23.0,NA,2021-05-18 15:07:00 UTC
2021-05-18_5099_I_7,2021-05-18T15:30:00.000000Z,4059.0134301487224,6.849086480308625,25.76,101.325,2021-05-18T00:00:00.000000Z,5099,I,7,24,NA,2021-05-18 15:30:00 UTC
2021-05-18_5092_I_8,2021-05-18T15:41:00.000000Z,4166.370302158983,6.991593830187009,24.08,101.325,2021-05-18T00:00:00.000000Z,5092,I,8,25.0,NA,2021-05-18 15:41:00 UTC
2021-05-18_5091_I_7.0,2021-05-18T15:55:00.000000Z,3590.560518642226,6.122751412341136,24.08,101.325,2021-05-18T00:00:00.000000Z,5091,I,7.0,26.0,NA,2021-05-18 15:55:00 UTC
2021-05-18_5078_I_8,2021-05-18T16:11:00.000000Z,4181.870353821653,7.007714946482789,24.08,101.325,2021-05-18T00:00:00.000000Z,5078,I,8,27.0,NA,2021-05-18 16:11:00 UTC
2021-05-18_5086_I_7,2021-05-18T16:24:00.000000Z,4254.121166115189,7.082697912692528,24.08,101.325,2021-05-18T00:00:00.000000Z,5086,I,7,28.0,NA,2021-05-18 16:24:00 UTC
2021-05-20_4797_WD_7,2021-05-20T09:46:00.000000Z,3901.4913916081314,6.617729024571741,24.33,101.325,2021-05-20T00:00:00.000000Z,4797,WD,7,0.0,NA,2021-05-20 09:46:00 UTC
2021-05-20_4190_WS_8,2021-05-20T09:57:00.000000Z,3019.197515844602,5.209000592991988,24.33,101.325,2021-05-20T00:00:00.000000Z,4190,WS,8,1.0,NA,2021-05-20 09:57:00 UTC
2021-05-20_1926_WS_7,2021-05-20T10:09:00.000000Z,4207.570647768286,7.012703873908057,24.33,101.325,2021-05-20T00:00:00.000000Z,1926,WS,7,2.0,NA,2021-05-20 10:09:00 UTC
2021-05-20_4295_WD_7,2021-05-20T10:35:00.000000Z,4059.0134301487224,6.849086480308625,25.62,101.325,2021-05-20T00:00:00.000000Z,4295,WD,7,4.0,NA,2021-05-20 10:35:00 UTC
2021-05-20_4181_WD_8,2021-05-20T10:44:00.000000Z,3152.8976513106086,5.423711281512148,25.62,101.325,2021-05-20T00:00:00.000000Z,4181,WD,8,5.0,NA,2021-05-20 10:44:00 UTC
2021-05-20_4103_WD_7,2021-05-20T10:54:00.000000Z,4034.283119802198,6.8125297032406715,25.62,101.325,2021-05-20T00:00:00.000000Z,4103,WD,7,6.0,NA,2021-05-20 10:54:00 UTC
2021-05-20_1640_WD_8,2021-05-20T11:08:00.000000Z,4224.7302412561485,7.057670867085629,25.62,101.325,2021-05-20T00:00:00.000000Z,1640,WD,8,7.0,NA,2021-05-20 11:08:00 UTC
2021-05-20_1637_WS_7,2021-05-20T11:22:00.000000Z,4188.244052851242,7.023902668899825,25.62,101.325,2021-05-20T00:00:00.000000Z,1637,WS,7,8.0,NA,2021-05-20 11:22:00 UTC
2021-05-20_1641_WD_8,2021-05-20T11:37:00.000000Z,4219.116080413853,7.03830052239338,26.39,101.325,2021-05-20T00:00:00.000000Z,1641,WD,8,9.0,NA,2021-05-20 11:37:00 UTC
2021-05-20_1830_WD_7,2021-05-20T11:57:00.000000Z,4148.447557944625,6.971188563527745,26.39,101.325,2021-05-20T00:00:00.000000Z,1830,WD,7,10.0,NA,2021-05-20 11:57:00 UTC
